
TEDDYTIME
PO Box 96231
BALMORAL 1342

Analyse Sales [Item Spreadsheet]

April 2020 through March 2020
21/03/2020	Page 1
7:05:24 am
Item No.	Item Name	April	May	June	July	August	September	October	November	December	January	February	March	Total
FFNRPR	Non Woven Vilene R.Pink Roll	3	0	1	1	0	0	0	1	1	1	0	1	9
FFPNA	Flax Flower Pot. Natural. 16cm	8	3	3	12	11	14	0	0	0	0	0	0	51
FL002CR	Artificial Gerbera Cream 57cm	29	12	10	19	12	25	12	10	12	13	24	12	190
FL002DP	Artificial Gerbera Dark Pink	16	40	13	36	11	64	22	0	17	0	0	0	219
FL002GN	Artificial Gerbera Green 57cm	26	9	3	23	8	62	7	19	46	19	18	0	240
FL002LA	Artificial Gerbera Lavender	10	2	3	3	6	11	0	0	0	0	0	0	35
FL002OR	Artificial Gerbera Orange 57cm	5	20	3	22	8	38	36	9	20	34	18	6	219
FL002PK	Artificial Gerbera Pink 57cm	23	37	10	30	9	55	18	21	50	7	40	0	300
FL002PU	Artificial Gerbera Purple 57cm	17	14	13	25	11	39	71	21	13	17	30	6	277
FL002RD	Artificial Gerbera Red 57cm	27	16	13	28	32	44	10	9	42	28	40	0	289
FL002WH	Artificial Gerbera White 57cm	0	0	0	0	0	0	30	15	113	19	40	0	217
FL002YE	Artificial Gerbera Yellow 57cm	21	24	16	65	25	57	29	5	0	0	0	0	242
FL009DP	Artificial Magnolia Bouquet	12	6	9	9	3	9	3	0	0	12	1	9	73
FL010	Artificial Lavender Bunch 38cm	11	7	8	14	79	47	20	10	10	30	18	10	264
FL012DP	Artificial Flower Bouquet Pink	23	12	0	0	0	0	0	0	0	0	0	0	35
FL013	Artificial Flower Bouquet Pink	29	22	1	28	14	6	0	0	0	0	0	0	100
FL015	Artificial Rose Bouquet 26cm	24	0	0	0	0	0	0	0	0	0	0	0	24
FL024PK	Artificial Gerbera Bouquet PK	37	34	36	41	27	42	20	17	10	2	0	0	266
FL024PU	Artificial Gerbera Bouquet PU	49	28	31	34	28	37	3	0	0	0	0	0	210
FL029LA	Artificial Flower Bouquet LAV	13	0	6	1	5	5	5	3	1	9	4	8	60
FL029YE	Artificial Flower Bouquet 32cm	0	0	0	0	0	0	0	0	1	3	3	0	7
FL044PK	Artificial Orchid Pink 75cmH	11	12	12	2	1	17	0	5	5	2	15	47	129
FL044PKGN	Artificial Orchid Pink & Green	7	6	0	0	1	17	0	5	5	1	0	3	45
FL044WH	Artificial Orchid White 75cmH	5	11	9	4	3	23	10	5	8	2	2	10	92
FL044YE	Artificial Orchid Yellow 75cmH	10	5	1	2	1	12	0	5	1	2	2	12	53
FL045BL	Artificial Blue Hydrangea 72cm	15	0	2	16	0	0	2	1	14	18	12	3	83
FL045GN	Artificial Green Hydrangea	0	13	4	9	2	6	15	3	5	10	0	0	67
FL045LPK	Artificial Pink Hydrangea 72cm	5	0	1	3	0	0	0	3	5	18	8	8	51
FL047DPK	Artificial Dark Pink Peony	16	14	5	6	0	16	6	0	0	26	22	6	117
FL047LPK	Artificial Light Pink Peony	22	14	8	5	14	21	13	0	0	36	26	13	172
FL047WH	Artificial White Peony 80cm	10	15	6	6	14	24	47	22	0	0	0	0	144
FL048DPK	Artificial Mixed Bouquet 30cmH	12	20	3	1	0	0	10	17	2	4	2	23	94
FL048PK	Artificial Mixed Bouquet 30cmH	33	32	0	0	0	0	0	0	0	0	0	0	65
FL049PK	Artificial Ranuncula Bouquet	10	1	5	1	7	13	4	8	3	3	3	1	59
FL050CR	Artificial Cream Peony Bouquet	2	16	42	14	0	0	0	0	0	0	0	0	74
FL050PK	Artificial Pink Peony Bouquet	7	6	32	46	2	0	0	0	0	0	0	0	93
FL050PU	Artificial Peony Bouquet 25cmH	5	5	14	39	17	3	1	0	0	0	0	0	84
FL051CR	Artificial Peony Lily Bouquet	8	25	23	11	1	0	1	5	0	2	1	0	77
FL052PK	Artificial Peony Bouquet 26cmH	0	0	0	0	0	0	24	11	12	9	6	9	71
FL053BL	Artificial Hydrangea Bouquet	12	0	3	3	2	13	3	2	6	30	6	24	104
FL053PK	Artificial Hydrangea Bouquet	8	2	3	0	1	4	5	2	0	10	6	3	44
FL054CR	Artificial Cream Rose Bouquet	12	12	2	9	24	14	0	0	0	0	0	0	73
FL054MX	Artificial Rose Bouquet  24cmH	0	0	0	0	0	0	25	9	34	32	57	12	169
FL054PE	Artificial Peach Rose Bouquet	3	10	6	4	19	7	6	6	12	4	0	0	77
FL054RE	Artificial Rose Bouquet  24cmH	0	0	0	0	0	0	9	6	29	37	47	3	131
FL055DPK	Artificial Single Pink Rose	37	1	5	46	30	0	10	5	15	95	84	16	344
FL056DPK	Artificial Rose Spray 37cmH	26	21	6	3	0	0	6	49	0	9	2	16	138
FL056PK	Artificial Rose Spray 37cm	0	0	0	0	0	0	5	0	5	12	2	3	27
FL056RE	Artificial Rose Spray 9x37cmH	0	0	0	0	0	0	9	27	13	53	1	16	119
FL056WH	Artificial Rose Spray 37cm	0	0	0	0	0	0	20	9	27	21	15	5	97
FL057RE	Artificial Single Rose 39cmH	15	30	45	9	6	0	0	0	0	75	86	6	272
FL059PK	Artificial Camellia Spray 47cm	8	0	14	3	7	19	0	4	0	0	9	5	69
FL060	Bouquet White and Pink 25cm	0	0	0	0	0	0	6	19	4	14	11	14	68
FL061	Red Rose Bouquet  26cm	0	0	0	0	0	0	16	6	4	15	8	6	55
FL063	Peony Bundle x3 Red 26cm	0	0	0	0	0	0	23	2	7	4	1	40	77
FL068	Eucalyptus Bouquet  51cm	0	0	0	0	0	0	20	6	-2	0	4	65	93
FL069	Eucalyptus Bundle  50cm	0	0	0	0	0	0	27	8	2	6	5	2	50
FL070	Single leaf Monstera 78cm	0	0	0	0	0	0	18	1	6	0	7	33	65
FL071DPK	Artificial Rose Stem 51cm	0	0	0	0	0	0	0	1	0	18	0	90	109
FL071PK	Artificial Rose Stem 51cm	0	0	0	0	0	0	0	0	0	0	0	68	68
FL071VPK	Artificial Rose Stem 51cm	0	0	0	0	0	0	0	5	0	10	1	16	32
FL071WH	Artificial Rose Stem 51cm	0	0	0	0	0	0	12	1	5	0	21	12	51
FL072DRD	Artificial Rose Spray 37cm	0	0	0	0	0	0	3	280	0	0	0	0	283
FL072PK	Artificial Rose Spray 37cm	0	0	0	0	0	0	24	9	3	0	15	3	54
FL072RD	Artificial Rose Spray 37cm	0	0	0	0	0	0	18	263	0	0	0	0	281
FL073CO	Artificial Peony Bouquet 27cm	0	0	0	0	0	0	23	15	13	9	7	5	72
FL073PK	Artificial Peony Bouquet 27cm	0	0	0	0	0	0	12	9	8	3	10	5	47
FL074WH	Artificial Gerbera Bouquet 28c	0	0	0	0	0	0	7	4	3	10	4	0	28
FL075CR	Artificial Rose Stem 28cm	0	0	0	0	0	0	4	6	4	12	22	9	57
FL075PK	Artificial Rose Stem 28cm	0	0	0	0	0	0	2	0	4	12	1	0	19
FL076DPK	Artificial Rose Bouquet  38cm	0	0	0	0	0	0	41	15	13	21	13	19	122
FL076LPK	Artificial Rose Bouquet  38cm	0	0	0	0	0	0	37	15	12	17	13	7	101
FL077	Artificial Peony Bouquet  31cm	0	0	0	0	0	0	14	5	6	22	4	10	61
FL078	Artificial Rose Bouquet 24cm	0	0	0	0	0	0	8	11	10	0	2	0	31
FL080	Artificial Red Rose Bouquet	0	0	0	0	0	0	11	6	7	22	3	0	49
FL081CR	Artificial Single Cream Rose	0	0	0	0	0	0	6	1	0	0	17	67	91
FL081PK	Artificial Single Pink Rose	0	0	0	0	0	0	0	0	1	12	11	59	83
FL081RE	Artificial Single Red Rose	0	0	0	0	0	0	4	27	8	109	71	0	219
FL082BU	Artificial Red Rose Bouquet	0	0	0	0	0	0	17	18	7	15	22	53	132
FL082PK	Artificial Pink Rose Bouquet	0	0	0	0	0	0	15	7	5	14	23	46	110
FL082WH	Artificial White Rose Bouquet	0	0	0	0	0	0	43	56	23	17	33	25	197
FL083	Artificial Peony Bouquet	0	0	0	0	0	0	11	15	2	3	8	134	173
FL084	Artificial Rose Bouquet	0	0	0	0	0	0	3	9	0	1	5	9	27
FL085	Artificial Mixed Flower Bouque	0	0	0	0	0	0	2	2	2	11	4	95	116
FL086	Artificial Mixed Flower Bouque	0	0	0	0	0	0	18	35	24	16	11	10	114
FL087	Artificial Pink Magnolia Bunch	0	0	0	0	0	0	0	7	0	3	0	24	34
FL088	Artificial Peony Bouquet	0	0	0	0	0	0	12	24	5	17	8	26	92
FL089	Artificial Peony Bouquet	0	0	0	0	0	0	22	1	4	6	7	45	85
FL090	Artificial Rose Bouquet	0	0	0	0	0	0	18	3	0	0	1	36	58
FL091	Artificial Rose Bouquet	0	0	0	0	0	0	9	6	4	4	3	9	35
FL092BU	Artificial Peony Single Stem	0	0	0	0	0	0	55	28	33	0	2	18	136
FL092OR	Artificial Peony Single Stem	0	0	0	0	0	0	41	5	35	30	1	10	122
FL092PK	Artificial Peony Single Stem	0	0	0	0	0	0	26	12	33	30	1	10	112
FL093DP	Artificial Dahlia Single Stem	0	0	0	0	0	0	12	1	0	12	2	28	55
FL093PU	Artificial Dahlia Single Stem	0	0	0	0	0	0	20	1	0	20	3	35	79
FL094BU	Artificial Dahlia Single Stem	0	0	0	0	0	0	33	17	43	8	4	6	111
FL094CR	Artificial Dahlia Single Stem	0	0	0	0	0	0	21	3	0	7	3	33	67
FL095BU	Artificial Dahlia Single Stem	0	0	0	0	0	0	0	4	0	3	0	4	11
FL095DP	Artificial Dahlia Single Stem	0	0	0	0	0	0	0	1	0	4	0	9	14
FL096	Artificial Rose Bouquet 24cm	0	0	0	0	0	0	12	2	0	12	3	0	29
FL097	Artificial Hydrangea Rose  35c	0	0	0	0	0	0	28	36	10	14	10	10	108
FL098	Artificial Rose Bush 25cm	0	0	0	0	0	0	14	6	1	3	0	56	80
FL099	Artificial Magnolia Bush 35cm	0	0	0	0	0	0	2	3	0	2	1	17	25
FL100	Artificial Rose Bouquet 29cm	0	0	0	0	0	0	4	3	2	0	21	67	97
FL101BU	Artificial Flower and Greenery	0	0	0	0	0	0	18	4	0	21	4	3	50
FL101DP	Artificial Flower and Greenery	0	0	0	0	0	0	7	10	4	13	4	3	41
FL102	Artificial Morning Glory Bundl	0	0	0	0	0	0	27	10	5	13	11	3	69
FLDIS	Flower Display Stand	0	0	0	0	10	0	0	0	0	0	0	0	10
FLNWBK	Floral Nonwoven Black Roll	6	7	10	20	0	0	0	0	0	0	0	0	43
FLNWCE	Floral Nonwoven Cerise Roll	3	4	6	15	6	2	4	2	0	2	1	1	46
FLNWCOF	Floral Nonwoven Coffee Roll	0	6	6	3	2	7	4	4	0	2	0	2	36
FLNWCR	Floral Nonwoven Cream Roll	9	8	9	6	6	3	3	4	0	1	1	4	54
FLNWDP	Floral Nonwoven Pink Roll	18	14	9	25	9	2	2	0	0	0	0	0	79
FLNWLA	Floral Nonwoven Lavender Roll	7	5	7	18	5	2	6	3	1	1	2	5	62
FLNWWH	Floral Nonwoven White Roll	8	17	16	33	8	1	3	7	5	0	4	1	103
FLOS	FlosPac Flower Life Support	13	11	3	14	15	11	14	15	12	44	30	11	193
FMAT	Flax Mat 60cm x 60cm. Pk 10.	12	6	4	11	13	10	1	0	0	0	0	0	57
FP0034BK	Ceramic Bravo Pot Large 23x20c	0	0	0	-3	0	0	0	0	0	0	0	0	-3
FPB01	Clear Plastic Bag 26cmH	53	0	0	0	100	10	13	20	0	65	0	60	321
FPB02	Clear Plastic Bag 16cmH	10	19	16	0	20	45	12	10	0	40	0	5	177
FPB03LA	Lavender Window Bag	0	1,000	0	0	0	0	0	0	0	0	0	0	1,000
FPB03TE	FD Teal Window Bag	0	1,000	0	0	0	0	0	0	0	0	0	0	1,000
FPB03TU	Turquoise Window Bag	0	1,000	0	0	0	0	0	0	0	0	0	0	1,000
FPB05SP	Pink Flower Bag Pk/10 20cmH	4	1	0	1	0	1	0	1	0	0	2	2	12
FPB05WH	White Flower Bag	0	0	0	0	0	0	2	0	0	0	0	0	2
FPB05YE	Yellow Flower Bag Pk/10 20cmH	0	1	0	1	1	0	0	1	0	0	0	0	4
FREEFREIGHT	Freight Free Today Only	0	3	0	0	1	2	0	1	11	9	10	6	43
FREESOFTTOY	FREE 55CM BROWN ROLY BEAR	0	0	0	0	0	0	0	0	0	0	1	0	1
FS012	Flower Bucket Stand 12 Bucket	0	1	0	0	0	0	1	0	0	0	0	1	3
FS015	Flower Stand Trolley 15 Vases	4	0	0	1	0	0	0	1	0	0	0	0	6
FT001	Flower Trolley Galvanized 3 sh	0	0	1	0	0	0	0	0	0	0	0	0	1
FWINE	Flax Wine Bag. 14cm x 33cmH. P	0	0	0	3	1	1	2	1	2	1	0	0	11
GADM	Adam Bear 50cm	8	10	2	3	9	24	45	24	13	15	23	7	183
GANM	Ani-Mates 25.5cm DONKEY ONLY	2	7	3	3	0	4	2	4	0	4	0	0	29
GAPO1	Apollo Bear 1 20cm	40	46	19	8	0	0	0	0	0	0	0	0	113
GAPO2	Apollo Bear 2 26.5cm	9	29	52	50	8	10	17	9	11	3	0	0	198
GARC1	Archie Bear 24cm	0	0	0	0	0	0	0	0	11	63	32	28	134
GARC2	Archie Bear 36cm	0	0	0	0	0	0	0	0	0	16	31	5	52
GARL	Arlo Big Eyes Lion 27cm	96	68	10	67	162	3	8	3	0	12	3	5	437
GASP1	Aspen Bear 33cm	30	26	13	15	43	0	0	0	0	0	0	0	127
GASP2	Aspen Bear 45cm	10	16	17	14	13	8	1	0	0	-1	0	0	78
GAUB	Aubrey Bear 20cm	33	44	66	118	97	97	111	47	8	0	47	36	704
GAUR	Aurora Llama 25cm	145	44	71	29	74	96	10	14	16	12	47	23	581
GAVI	Aviator Bear 20cm	3	13	2	0	54	513	669	0	0	0	166	3	1,423
GBBE2	Baby Bee 26cm	9	14	14	18	13	14	41	23	21	7	30	1	205
GBBU	Frog Blanket Buddy 24cm	1	5	0	0	0	22	0	0	0	0	0	0	28
GBDOG1	Bulldog 5 colours 16.5cmx14cmH	25	375	0	30	15	18	15	65	10	15	45	28	641
GBDOG2	Bulldog 5 colours 20cmx16cmH	10	0	3	0	0	5	10	5	0	0	0	0	33
GBDR	Burny Dinosaur	0	0	0	0	0	0	212	160	47	9	80	20	528
GBEE1	Busy Buzzy Bee 15cm	322	45	0	0	85	127	18	148	61	42	32	69	949
GBEL	Bella Cat 38cm	78	65	134	183	138	175	48	5	0	-3	74	36	933
GBEO	Big Eyes Owl 18cm	20	30	51	47	22	10	15	61	22	33	18	12	341
GBEP1	Big Eyes Panda 20cm	1	7	34	36	15	0	4	48	18	18	42	34	257
GBERRY	Gold Berry on Wire	0	0	0	0	0	0	0	10	9	0	-1	0	18
GBHU	Blanket Huggers (Frog Only)	0	0	0	0	0	13	1	0	0	0	0	0	14
GBIG	Big Eyes Cat 26cm	18	33	11	17	26	19	11	17	21	17	18	8	216
GBIL2	Billy Bear 27cm	0	0	0	0	0	0	0	0	0	2	0	0	2
GBIL4	Billy Bear 27cm	0	0	0	0	0	21	0	0	0	0	0	0	21
GBIN	Binky Elephant 27cm	10	4	23	12	8	14	8	8	0	0	4	1	92
GBJA	Black Jack Bear 35cm	17	22	13	17	18	31	29	38	17	0	0	0	202
GBLBR	Gourmet Box Kraft	0	0	0	0	0	0	0	0	20	0	0	0	20
GBLK	Blake Bear 35cm	0	0	0	0	0	57	50	76	13	15	36	9	256
GBLN	Belinda Bear 40cm	22	33	17	39	24	37	22	33	20	18	32	20	317
GBMB	Baby Maverick Boy 42cm	13	51	0	3	10	8	4	0	0	0	0	0	89
GBMG	Baby Maverick Girl 42cm	14	49	0	0	0	0	0	0	0	0	0	0	63
GBND	Bindy Ragdoll 30cm	0	0	0	0	0	10	38	149	124	19	24	20	384
GBOB	Bobbie Bunny 15cm	134	29	2	26	4	26	26	31	6	53	84	136	557
GBOD1	Bohdi Bear 100cm	0	0	0	0	0	2	3	1	0	0	7	0	13
GBOD2	Bohdi Bear 150cm	0	1	0	0	0	0	1	0	0	18	1	0	21
GBOR	Boris Bear 20cm	0	9	26	51	22	8	41	414	34	50	3	0	658
GBPR1	Baby Precious 26cm	27	54	26	33	29	81	15	2	8	15	44	7	341
GBPR2	Baby Precious 42cm BLUE ONLY	3	14	4	17	14	14	6	3	0	0	0	0	75
GBRA	Brand Bears 20cm	65	46	27	53	344	673	301	393	883	728	548	830	4,891
GBRAG	Get Well Bear 20cm MIN 6	6	6	0	0	6	0	0	0	0	0	0	0	18
GBRAT	Brand Bear 20cm with T-shirt	400	230	270	100	445	0	0	0	0	0	0	0	1,445
GBRB	Brainy Box Bear 30cm	34	10	4	2	6	34	17	16	6	6	25	21	181
GBRE	Breslin Bear 20cm WHITE/BEIGE	49	50	10	119	138	53	26	8	0	0	0	0	453
GBRG	Bridget Bunny 30cm	0	0	0	0	0	0	48	61	18	49	56	72	304
GBRN	Bronte Dinosaur 23cmH 26cmL	25	40	19	29	15	12	13	94	127	90	0	7	471
GBRO1	Brodie Bear 23cm	16	18	13	21	20	9	23	13	1	46	28	0	208
GBRO2	Brodie Bear 36cm	0	18	15	24	25	33	52	36	33	8	0	0	244
GBRU	Bruno Bunny 23cm	142	41	142	53	82	85	55	43	55	64	129	144	1,035
GBSP	Baby Sparkles 50cm blue only	14	5	5	8	12	4	2	0	0	3	0	0	53
GBST1	Bright Sparks Teddy 25cm	341	546	558	44	0	0	0	232	153	37	82	264	2,257
GBUF	Buffy Dog 27cm	112	109	18	21	13	38	77	36	19	30	13	8	494
GBUNI	Bright Unicorn 25cm	28	148	318	1	0	0	0	0	0	0	0	0	495
GC101	Card Get Well 7cm PK/10	10	13	21	7	13	5	6	6	2	6	6	3	98
GC107	Card Rose Bouquet 7cm PK/10	55	28	32	7	30	12	20	26	21	10	4	4	249
GC108	Gift Card Camelias 7cm PK/10	19	41	54	40	14	5	19	21	17	8	3	2	243
GC109	Card Pink Proteas 7cm PK/10	15	34	25	7	31	11	20	26	24	12	8	4	217
GC110	Gift Card Kiwi 7cm PK/10	17	7	12	8	2	3	18	22	12	7	3	0	111
GC111	Card Green Lizard 7cm PK/10	28	3	4	13	1	3	33	4	3	2	1	0	95
GC112	Gift Card Butterfly 7cm PK/10	59	37	20	12	31	22	23	28	12	15	6	3	268
GC113	Card Happy Birthday 7cm PK/10	13	27	44	23	24	26	45	25	11	29	6	2	275
GC114	Card Abstract Flower 7cm PK/10	32	31	33	6	21	21	15	9	5	8	2	4	187
GC115	Card Peony Bouquet 7cm PK/10	19	26	38	36	31	13	19	17	16	25	5	2	247
GC116	Gift Card Love You 7cm PK/10	28	13	24	3	14	6	9	6	6	50	13	1	173
GC117	Gift Card You Rock 7cm PK/10	33	9	20	3	8	11	12	11	14	21	7	2	151
GC118	Card Yellow Rose 7cm x 7cm	19	29	12	27	20	2	9	10	14	3	3	0	148
GC119	Card Chrysanthemum 7cm PK/10	28	23	23	5	28	26	20	16	28	11	9	6	223
GC120	Gift Card Protea 7cm PK/10	26	21	21	4	17	19	16	8	20	4	1	5	162
GC121	Gift Card Hibiscus 7cm PK/10	44	32	33	16	19	22	31	13	28	22	3	10	273
GC122	Card Pink Dahlia 7cm PK/10	15	18	19	6	20	19	12	17	19	7	4	3	159
GC124	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	13	64	31	8	116
GC125	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	2	19	25	7	53
GC126	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	3	20	19	8	50
GC127	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	4	42	23	6	75
GC128	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	10	28	21	7	66
GC129	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	5	17	14	2	38
GC130	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	8	21	3	1	33
GC131	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	4	30	21	9	64
GC132	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	9	40	18	3	70
GC133	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	10	20	17	3	50
GC134	Gift Card 7cm x 7cm	0	0	0	0	0	0	0	0	5	30	19	4	58
GC25	Glass Conical Vase 25cmH	1	3	0	0	6	5	0	10	1	17	0	1	44
GC31	Gift Card Fern 7cm PK/10	20	35	15	11	50	15	22	0	4	16	8	6	202
GC37	Gift Card Red Rose 7cm PK/10	14	0	0	0	0	0	0	0	11	51	24	1	101
GC46	Card Bunch of Roses 7cm PK/10	61	23	25	13	32	11	44	4	10	21	5	5	254
GC48	Gift Card Frangipani 7cm PK/10	16	12	16	13	3	8	19	6	6	9	4	5	117
GC49	Gift Card Tulips 7cm PK/10	24	14	17	7	28	31	13	10	13	7	5	1	170
GC53	Card Red Roses Heart 7cm PK/10	35	16	29	7	27	10	39	29	15	127	38	6	378
GC61	Card Flower Bouquet 7cm PK/10	26	40	31	7	19	10	23	19	21	20	8	8	232
GC63	Card White Roses 7cm PK/10	42	48	42	8	35	8	51	24	21	21	16	11	327
GC82	Card Pink Peonies 7cm PK/10	25	12	10	14	8	2	0	0	0	0	0	0	71
GC83	Gift Card Pink Roses 7cm PK/10	54	21	16	6	17	9	22	7	17	19	6	3	197
GC86	Gift Card Lavender 7cm PK/10	35	0	0	0	0	0	0	0	0	0	0	0	35
GC87	Gift Card Sunflowers 7cm PK/10	63	21	40	13	26	25	22	40	15	26	9	9	309
GC89	Card Happy Birthday 7cm PK/10	22	35	11	0	0	0	0	0	6	23	9	4	110
GC9	Assorted Gift Cards PK/72	0	0	2	0	3	0	0	1	0	11	6	1	24
GC92	Card Pink Gerbera 7cm PK/10	30	29	42	30	17	8	12	9	17	10	3	2	209
GC93	Gift Card Pohutakawa 7cm PK/10	18	44	32	28	50	10	52	75	58	17	15	6	405
GC94	Gift Card Koru 7cm PK/10	6	11	16	1	0	0	0	0	0	0	0	0	34
GC97	Card Pink Orchid 7cm PK/10	7	19	13	6	7	7	8	6	13	6	4	3	99
GC98	Card Vintage Tulip 7cm PK/10	16	15	28	6	5	0	0	0	0	0	0	0	70
GC99	Card White Orchid 7cm PK/10	26	28	35	17	40	36	39	40	20	27	22	10	340
GCAP	Caprice Cow 35cm	108	9	102	16	6	34	38	33	22	5	0	0	373
GCLC	Colourful Cat 21.5cm	12	4	0	2	0	3	3	3	6	3	0	3	39
GCLG1	Clever Grad Bear 20cm	68	28	0	152	6	11	9	98	44	16	2	99	533
GCLP	Curly Locks Poodle	0	0	-4	3	1	0	0	0	0	0	0	0	0
GCLR	Claire Ragdoll 33cm	12	8	3	12	6	18	12	7	4	6	13	0	101
GCOOL1	Cool Cat 1 17cm	0	0	0	0	0	0	52	31	7	0	14	3	107
GCOOL2	Cool Cat 2 36cm	0	0	0	0	0	0	7	0	0	4	7	2	20
GCRL1	Carroll Bear 20cm	95	58	52	43	69	143	5	0	0	0	0	0	465
GCRL2	Carroll Bear 25cm	40	44	14	67	33	60	23	45	18	9	0	0	353
GCSD	Cassidy Bear 33cm	0	0	0	0	0	3	22	12	10	28	84	41	200
GCWT	Crouching White Tiger 30cm	3	0	1	0	1	0	0	6	0	0	0	0	11
GCY12	Glass Cylinder Vase 12cmH	2	3	12	28	0	8	0	6	4	0	20	0	83
GCY1712	Glass Cylinder Vase 17x12cmH	0	0	0	8	6	1	4	3	0	0	0	0	22
GCY2512GRY	Cylinder Vase Chrome Grey	0	0	0	6	3	12	1	1	6	6	4	1	40
GCY3012GRY	Cylinder Vase Chrome Grey	0	0	0	1	3	13	2	1	0	4	4	2	30
GDAP	Daphne Ragdoll 35cm	11	9	4	10	8	13	21	3	0	-3	0	0	76
GDAV	Davina Cow 20.5cm	6	9	9	34	23	24	24	21	11	9	17	5	192
GDIGD1	Diggity Dog 1 17cm	0	0	0	0	0	0	55	31	23	13	18	3	143
GDIGD2	Diggity Dog 2 36cm	0	0	0	0	0	0	8	2	0	4	8	2	24
GDNS	Denis Dog 31cm	11	8	2	10	20	18	4	18	0	0	0	0	91
GDRA	Drago Dog 22cm	19	37	13	21	19	34	24	29	25	19	20	0	260
GDRN	Darren Dog 38cm	0	0	0	0	0	0	2	3	15	1	15	6	42
GDRO	Drogo Dragon	48	84	25	33	42	19	110	23	35	30	21	17	487
GDRY1	Dryden Dragon 30cm	0	0	0	0	0	18	10	24	8	10	43	19	132
GDRY2	Dryden Dragon 50cm	0	0	0	0	0	0	7	9	1	9	12	0	38
GDYS	Dyson Donkey 20cm	0	0	0	0	62	131	1	10	0	3	14	1	222
GEDD2	Eddie Dog 33cm	0	0	9	22	6	7	1	0	0	0	0	0	45
GEDM	Edmond Bear 40cm	15	20	10	24	28	29	19	28	23	21	30	14	261
GEFF	Effy Elephant 66cm	0	1	0	5	0	0	0	5	0	17	17	1	46
GEM45	Glass Gem Pink 18-20mm	0	6	5	0	0	0	0	0	0	0	0	0	11
GEMO1	Emoji 9 assorted 22cm	18	0	90	117	45	138	0	0	9	18	18	18	471
GERTC	Gerbera Tube Clear Bag of 100	27	36	33	56	24	70	33	37	26	37	37	35	451
GERTC250	Gerbera Tube Clear Bag of 250	26	26	10	0	0	0	0	0	0	0	0	0	62
GERTG	Gerbera Tube Green Bag of 100	6	11	3	7	22	20	12	17	16	11	15	6	146
GERTP	Gerbera Straw Paper 250pk	0	0	0	0	0	0	0	0	0	4	8	7	19
GESE	Esmee Unicorn 66cm	0	7	0	6	0	1	-1	0	0	1	13	2	29
GFLU	Fluro Bear 30cm GREEN/PURPLE	8	8	8	6	5	12	0	0	0	0	0	0	47
GFORF	Forever Friends Puppy 29cm	1	0	0	0	0	0	0	0	0	0	0	0	1
GFYF	Fyfe Elephant 29cm	9	9	9	4	6	12	8	5	10	8	12	6	98
GGEN	Gene Giraffe 26cm	14	50	30	23	64	51	1	2	5	9	22	0	271
GGEO1BC	Georgie Bear 25cm	42	26	11	10	23	119	39	16	8	32	21	18	365
GGEO1PB	Georgie Bear Pink & Blue 25cm	24	47	10	15	61	113	41	36	9	40	18	25	439
GGEO2BC	Georgie Bear  35cm	10	21	5	8	3	66	16	4	1	18	7	0	159
GGEO2PB	Georgie Bear 35cm	5	9	6	3	4	15	3	20	6	7	4	2	84
GGHM1	Gingham Bear 20cm	0	0	0	0	0	2	23	2	2	51	0	0	80
GGHM2	Gingham Bear 25cm	49	12	36	31	41	17	4	0	0	0	2	16	208
GGKI	Graduation Kiwi 17cm	0	0	0	0	500	0	0	0	0	0	0	0	500
GGOL	Golly Doll 30cm	2	25	18	28	11	23	18	29	9	6	8	10	187
GGRY	Grayson Panda 66cm	0	1	0	4	0	0	1	4	0	15	24	1	50
GGUS1	Gus Dog 38cm	1	1	0	0	0	0	0	0	0	0	0	0	2
GGWE1	Gwen Kiwi 15cm	0	163	31	117	71	29	39	7	19	8	6	2	492
GGWE2	Gwen Kiwi 24cm	0	80	8	36	4	10	6	1	8	93	10	3	259
GGWS	Get Well Soon Bear 19cm	19	19	23	25	20	21	25	26	22	24	21	1	246
GHAE	Harlan Elephant 29cm	10	11	9	7	3	14	8	7	12	8	7	7	103
GHBP	Happy Birthday Poodle 24cm	0	63	66	16	61	28	2	0	1	1	20	3	261
GHEA	Heather Ragdoll 35cm	27	23	19	22	27	4	0	0	0	0	0	0	122
GHEC	Hector Dog 33cm	0	0	0	0	0	0	2	13	17	14	17	6	69
GHEE	Hee Haw Donkey 24cm	12	21	36	46	14	11	15	-2	0	-1	0	0	152
GHEN2	Henry Bear 2 24cm	0	0	0	0	0	0	0	0	0	0	0	4	4
GHEW	Hewie Cow 20.5cmH	7	8	4	8	16	10	5	13	7	5	25	6	114
GHUB	Hubert Lamb 29cm	8	15	19	3	3	8	10	12	10	4	14	1	107
